"idhod","hodnota","stapro_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","rok","tyden","roktyden","casref_od","casref_do","vek_txt","priznak"
"1445876940","674","5393","7700","410085799999000","97","19","2024","04","2024-W04","2024-01-22","2024-01-28","85 a více","P"
"1445941127","2471","5393",,,"97","19","2024","04","2024-W04","2024-01-22","2024-01-28","celkem","P"
"1445878977","8","5393","7700","400000610015000","97","19","2024","05","2024-W05","2024-01-29","2024-02-04","0-14","P"
"1445878772","68","5393","7700","410015610045000","97","19","2024","05","2024-W05","2024-01-29","2024-02-04","15-44","P"
"1445878773","310","5393","7700","410045610065000","97","19","2024","05","2024-W05","2024-01-29","2024-02-04","45-64","P"
"1445878978","517","5393","7700","410065610075000","97","19","2024","05","2024-W05","2024-01-29","2024-02-04","65-74","P"
"1445878774","811","5393","7700","410075610085000","97","19","2024","05","2024-W05","2024-01-29","2024-02-04","75-84","P"
"1445878771","709","5393","7700","410085799999000","97","19","2024","05","2024-W05","2024-01-29","2024-02-04","85 a více","P"
"1445940811","2423","5393",,,"97","19","2024","05","2024-W05","2024-01-29","2024-02-04","celkem","P"
"1445871651","12","5393","7700","400000610015000","97","19","2024","06","2024-W06","2024-02-05","2024-02-11","0-14","P"
"1445878489","59","5393","7700","410015610045000","97","19","2024","06","2024-W06","2024-02-05","2024-02-11","15-44","P"
"1445871652","333","5393","7700","410045610065000","97","19","2024","06","2024-W06","2024-02-05","2024-02-11","45-64","P"
"1445871653","550","5393","7700","410065610075000","97","19","2024","06","2024-W06","2024-02-05","2024-02-11","65-74","P"
"1445871654","930","5393","7700","410075610085000","97","19","2024","06","2024-W06","2024-02-05","2024-02-11","75-84","P"
"1445871650","732","5393","7700","410085799999000","97","19","2024","06","2024-W06","2024-02-05","2024-02-11","85 a více","P"
"1445940544","2616","5393",,,"97","19","2024","06","2024-W06","2024-02-05","2024-02-11","celkem","P"
"1445877183","9","5393","7700","400000610015000","97","19","2024","07","2024-W07","2024-02-12","2024-02-18","0-14","P"
"1445873427","52","5393","7700","410015610045000","97","19","2024","07","2024-W07","2024-02-12","2024-02-18","15-44","P"
"1445873428","302","5393","7700","410045610065000","97","19","2024","07","2024-W07","2024-02-12","2024-02-18","45-64","P"
"1445877184","504","5393","7700","410065610075000","97","19","2024","07","2024-W07","2024-02-12","2024-02-18","65-74","P"
"1445878490","766","5393","7700","410075610085000","97","19","2024","07","2024-W07","2024-02-12","2024-02-18","75-84","P"
"1445873426","704","5393","7700","410085799999000","97","19","2024","07","2024-W07","2024-02-12","2024-02-18","85 a více","P"
"1445940762","2337","5393",,,"97","19","2024","07","2024-W07","2024-02-12","2024-02-18","celkem","P"
"1445875185","8","5393","7700","400000610015000","97","19","2024","08","2024-W08","2024-02-19","2024-02-25","0-14","P"
"1445875750","62","5393","7700","410015610045000","97","19","2024","08","2024-W08","2024-02-19","2024-02-25","15-44","P"
"1445875751","263","5393","7700","410045610065000","97","19","2024","08","2024-W08","2024-02-19","2024-02-25","45-64","P"
"1445875752","525","5393","7700","410065610075000","97","19","2024","08","2024-W08","2024-02-19","2024-02-25","65-74","P"
"1445875753","787","5393","7700","410075610085000","97","19","2024","08","2024-W08","2024-02-19","2024-02-25","75-84","P"
"1445875184","657","5393","7700","410085799999000","97","19","2024","08","2024-W08","2024-02-19","2024-02-25","85 a více","P"
"1445940741","2302","5393",,,"97","19","2024","08","2024-W08","2024-02-19","2024-02-25","celkem","P"
"1445879077","6","5393","7700","400000610015000","97","19","2024","09","2024-W09","2024-02-26","2024-03-03","0-14","P"
"1445878398","57","5393","7700","410015610045000","97","19","2024","09","2024-W09","2024-02-26","2024-03-03","15-44","P"
"1445873403","244","5393","7700","410045610065000","97","19","2024","09","2024-W09","2024-02-26","2024-03-03","45-64","P"
"1445873404","486","5393","7700","410065610075000","97","19","2024","09","2024-W09","2024-02-26","2024-03-03","65-74","P"
"1445878399","709","5393","7700","410075610085000","97","19","2024","09","2024-W09","2024-02-26","2024-03-03","75-84","P"
"1445873402","635","5393","7700","410085799999000","97","19","2024","09","2024-W09","2024-02-26","2024-03-03","85 a více","P"
"1445941159","2137","5393",,,"97","19","2024","09","2024-W09","2024-02-26","2024-03-03","celkem","P"
"1445877536","5","5393","7700","400000610015000","97","19","2024","10","2024-W10","2024-03-04","2024-03-10","0-14","P"
"1445877537","43","5393","7700","410015610045000","97","19","2024","10","2024-W10","2024-03-04","2024-03-10","15-44","P"
"1445877538","300","5393","7700","410045610065000","97","19","2024","10","2024-W10","2024-03-04","2024-03-10","45-64","P"
"1445877539","475","5393","7700","410065610075000","97","19","2024","10","2024-W10","2024-03-04","2024-03-10","65-74","P"
"1445877540","685","5393","7700","410075610085000","97","19","2024","10","2024-W10","2024-03-04","2024-03-10","75-84","P"
"1445877535","596","5393","7700","410085799999000","97","19","2024","10","2024-W10","2024-03-04","2024-03-10","85 a více","P"
"1445940262","2104","5393",,,"97","19","2024","10","2024-W10","2024-03-04","2024-03-10","celkem","P"
"1445878486","6","5393","7700","400000610015000","97","19","2024","11","2024-W11","2024-03-11","2024-03-17","0-14","P"
"1445878993","45","5393","7700","410015610045000","97","19","2024","11","2024-W11","2024-03-11","2024-03-17","15-44","P"
"1445879956","270","5393","7700","410045610065000","97","19","2024","11","2024-W11","2024-03-11","2024-03-17","45-64","P"
"1445879957","458","5393","7700","410065610075000","97","19","2024","11","2024-W11","2024-03-11","2024-03-17","65-74","P"
"1445878994","737","5393","7700","410075610085000","97","19","2024","11","2024-W11","2024-03-11","2024-03-17","75-84","P"
"1445879955","577","5393","7700","410085799999000","97","19","2024","11","2024-W11","2024-03-11","2024-03-17","85 a více","P"
"1445940666","2093","5393",,,"97","19","2024","11","2024-W11","2024-03-11","2024-03-17","celkem","P"
"1445872798","4","5393","7700","400000610015000","97","19","2024","12","2024-W12","2024-03-18","2024-03-24","0-14","P"
"1445880196","54","5393","7700","410015610045000","97","19","2024","12","2024-W12","2024-03-18","2024-03-24","15-44","P"
"1445872799","293","5393","7700","410045610065000","97","19","2024","12","2024-W12","2024-03-18","2024-03-24","45-64","P"
"1445872800","414","5393","7700","410065610075000","97","19","2024","12","2024-W12","2024-03-18","2024-03-24","65-74","P"
"1445880197","687","5393","7700","410075610085000","97","19","2024","12","2024-W12","2024-03-18","2024-03-24","75-84","P"
"1445872797","582","5393","7700","410085799999000","97","19","2024","12","2024-W12","2024-03-18","2024-03-24","85 a více","P"
"1445940192","2034","5393",,,"97","19","2024","12","2024-W12","2024-03-18","2024-03-24","celkem","P"
"1445878792","9","5393","7700","400000610015000","97","19","2024","13","2024-W13","2024-03-25","2024-03-31","0-14","P"
"1445880213","70","5393","7700","410015610045000","97","19","2024","13","2024-W13","2024-03-25","2024-03-31","15-44","P"
"1445878793","275","5393","7700","410045610065000","97","19","2024","13","2024-W13","2024-03-25","2024-03-31","45-64","P"
"1445878794","405","5393","7700","410065610075000","97","19","2024","13","2024-W13","2024-03-25","2024-03-31","65-74","P"
"1445880214","751","5393","7700","410075610085000","97","19","2024","13","2024-W13","2024-03-25","2024-03-31","75-84","P"
"1445878791","589","5393","7700","410085799999000","97","19","2024","13","2024-W13","2024-03-25","2024-03-31","85 a více","P"
"1445940410","2099","5393",,,"97","19","2024","13","2024-W13","2024-03-25","2024-03-31","celkem","P"
"1445871879","5","5393","7700","400000610015000","97","19","2024","14","2024-W14","2024-04-01","2024-04-07","0-14","P"
"1445871096","50","5393","7700","410015610045000","97","19","2024","14","2024-W14","2024-04-01","2024-04-07","15-44","P"
"1445871097","281","5393","7700","410045610065000","97","19","2024","14","2024-W14","2024-04-01","2024-04-07","45-64","P"
"1445871098","441","5393","7700","410065610075000","97","19","2024","14","2024-W14","2024-04-01","2024-04-07","65-74","P"
"1445871880","728","5393","7700","410075610085000","97","19","2024","14","2024-W14","2024-04-01","2024-04-07","75-84","P"
"1445879079","610","5393","7700","410085799999000","97","19","2024","14","2024-W14","2024-04-01","2024-04-07","85 a více","P"
"1445941125","2115","5393",,,"97","19","2024","14","2024-W14","2024-04-01","2024-04-07","celkem","P"
"1445873443","9","5393","7700","400000610015000","97","19","2024","15","2024-W15","2024-04-08","2024-04-14","0-14","P"
"1445873444","51","5393","7700","410015610045000","97","19","2024","15","2024-W15","2024-04-08","2024-04-14","15-44","P"
"1445879080","227","5393","7700","410045610065000","97","19","2024","15","2024-W15","2024-04-08","2024-04-14","45-64","P"
"1445873445","408","5393","7700","410065610075000","97","19","2024","15","2024-W15","2024-04-08","2024-04-14","65-74","P"
"1445873446","715","5393","7700","410075610085000","97","19","2024","15","2024-W15","2024-04-08","2024-04-14","75-84","P"
"1445873442","609","5393","7700","410085799999000","97","19","2024","15","2024-W15","2024-04-08","2024-04-14","85 a více","P"
"1445940298","2019","5393",,,"97","19","2024","15","2024-W15","2024-04-08","2024-04-14","celkem","P"
"1445872870","7","5393","7700","400000610015000","97","19","2024","16","2024-W16","2024-04-15","2024-04-21","0-14","P"
"1445872481","71","5393","7700","410015610045000","97","19","2024","16","2024-W16","2024-04-15","2024-04-21","15-44","P"
"1445872871","283","5393","7700","410045610065000","97","19","2024","16","2024-W16","2024-04-15","2024-04-21","45-64","P"
"1445871937","399","5393","7700","410065610075000","97","19","2024","16","2024-W16","2024-04-15","2024-04-21","65-74","P"
"1445879696","681","5393","7700","410075610085000","97","19","2024","16","2024-W16","2024-04-15","2024-04-21","75-84","P"
"1445872869","577","5393","7700","410085799999000","97","19","2024","16","2024-W16","2024-04-15","2024-04-21","85 a více","P"
"1445940749","2018","5393",,,"97","19","2024","16","2024-W16","2024-04-15","2024-04-21","celkem","P"
"1445875208","5","5393","7700","400000610015000","97","19","2024","17","2024-W17","2024-04-22","2024-04-28","0-14","P"
"1445875209","55","5393","7700","410015610045000","97","19","2024","17","2024-W17","2024-04-22","2024-04-28","15-44","P"
"1445875210","223","5393","7700","410045610065000","97","19","2024","17","2024-W17","2024-04-22","2024-04-28","45-64","P"
"1445875211","452","5393","7700","410065610075000","97","19","2024","17","2024-W17","2024-04-22","2024-04-28","65-74","P"
"1445875212","630","5393","7700","410075610085000","97","19","2024","17","2024-W17","2024-04-22","2024-04-28","75-84","P"
"1445879081","567","5393","7700","410085799999000","97","19","2024","17","2024-W17","2024-04-22","2024-04-28","85 a více","P"
"1445941189","1932","5393",,,"97","19","2024","17","2024-W17","2024-04-22","2024-04-28","celkem","P"
"1445873659","10","5393","7700","400000610015000","97","19","2024","18","2024-W18","2024-04-29","2024-05-05","0-14","P"
"1445876998","51","5393","7700","410015610045000","97","19","2024","18","2024-W18","2024-04-29","2024-05-05","15-44","P"
"1445879082","265","5393","7700","410045610065000","97","19","2024","18","2024-W18","2024-04-29","2024-05-05","45-64","P"
"1445876999","438","5393","7700","410065610075000","97","19","2024","18","2024-W18","2024-04-29","2024-05-05","65-74","P"
"1445873660","696","5393","7700","410075610085000","97","19","2024","18","2024-W18","2024-04-29","2024-05-05","75-84","P"
"1445876997","571","5393","7700","410085799999000","97","19","2024","18","2024-W18","2024-04-29","2024-05-05","85 a více","P"
"1445940812","2031","5393",,,"97","19","2024","18","2024-W18","2024-04-29","2024-05-05","celkem","P"
"1445879083","5","5393","7700","400000610015000","97","19","2024","19","2024-W19","2024-05-06","2024-05-12","0-14","P"
"1445879417","39","5393","7700","410015610045000","97","19","2024","19","2024-W19","2024-05-06","2024-05-12","15-44","P"
"1445879418","264","5393","7700","410045610065000","97","19","2024","19","2024-W19","2024-05-06","2024-05-12","45-64","P"
"1445879419","435","5393","7700","410065610075000","97","19","2024","19","2024-W19","2024-05-06","2024-05-12","65-74","P"
"1445879420","664","5393","7700","410075610085000","97","19","2024","19","2024-W19","2024-05-06","2024-05-12","75-84","P"
"1445879416","513","5393","7700","410085799999000","97","19","2024","19","2024-W19","2024-05-06","2024-05-12","85 a více","P"
"1445940691","1920","5393",,,"97","19","2024","19","2024-W19","2024-05-06","2024-05-12","celkem","P"
"1445874269","7","5393","7700","400000610015000","97","19","2024","20","2024-W20","2024-05-13","2024-05-19","0-14","P"
"1445871711","59","5393","7700","410015610045000","97","19","2024","20","2024-W20","2024-05-13","2024-05-19","15-44","P"
"1445879084","248","5393","7700","410045610065000","97","19","2024","20","2024-W20","2024-05-13","2024-05-19","45-64","P"
"1445874270","409","5393","7700","410065610075000","97","19","2024","20","2024-W20","2024-05-13","2024-05-19","65-74","P"
"1445872530","671","5393","7700","410075610085000","97","19","2024","20","2024-W20","2024-05-13","2024-05-19","75-84","P"
"1445871710","577","5393","7700","410085799999000","97","19","2024","20","2024-W20","2024-05-13","2024-05-19","85 a více","P"
"1445940153","1971","5393",,,"97","19","2024","20","2024-W20","2024-05-13","2024-05-19","celkem","P"
"1445878795","2","5393","7700","400000610015000","97","19","2024","21","2024-W21","2024-05-20","2024-05-26","0-14","P"
"1445878796","63","5393","7700","410015610045000","97","19","2024","21","2024-W21","2024-05-20","2024-05-26","15-44","P"
"1445878797","271","5393","7700","410045610065000","97","19","2024","21","2024-W21","2024-05-20","2024-05-26","45-64","P"
"1445872534","445","5393","7700","410065610075000","97","19","2024","21","2024-W21","2024-05-20","2024-05-26","65-74","P"
"1445878798","661","5393","7700","410075610085000","97","19","2024","21","2024-W21","2024-05-20","2024-05-26","75-84","P"
"1445873478","558","5393","7700","410085799999000","97","19","2024","21","2024-W21","2024-05-20","2024-05-26","85 a více","P"
"1445940805","2000","5393",,,"97","19","2024","21","2024-W21","2024-05-20","2024-05-26","celkem","P"
"1445871682","4","5393","7700","400000610015000","97","19","2024","22","2024-W22","2024-05-27","2024-06-02","0-14","P"
"1445875407","53","5393","7700","410015610045000","97","19","2024","22","2024-W22","2024-05-27","2024-06-02","15-44","P"
"1445871683","261","5393","7700","410045610065000","97","19","2024","22","2024-W22","2024-05-27","2024-06-02","45-64","P"
"1445871684","411","5393","7700","410065610075000","97","19","2024","22","2024-W22","2024-05-27","2024-06-02","65-74","P"
"1445875408","652","5393","7700","410075610085000","97","19","2024","22","2024-W22","2024-05-27","2024-06-02","75-84","P"
"1445879085","574","5393","7700","410085799999000","97","19","2024","22","2024-W22","2024-05-27","2024-06-02","85 a více","P"
"1445940536","1955","5393",,,"97","19","2024","22","2024-W22","2024-05-27","2024-06-02","celkem","P"
"1445871295","7","5393","7700","400000610015000","97","19","2024","23","2024-W23","2024-06-03","2024-06-09","0-14","P"
"1445873496","61","5393","7700","410015610045000","97","19","2024","23","2024-W23","2024-06-03","2024-06-09","15-44","P"
"1445873497","247","5393","7700","410045610065000","97","19","2024","23","2024-W23","2024-06-03","2024-06-09","45-64","P"
"1445873498","436","5393","7700","410065610075000","97","19","2024","23","2024-W23","2024-06-03","2024-06-09","65-74","P"
"1445871862","684","5393","7700","410075610085000","97","19","2024","23","2024-W23","2024-06-03","2024-06-09","75-84","P"
"1445873495","544","5393","7700","410085799999000","97","19","2024","23","2024-W23","2024-06-03","2024-06-09","85 a více","P"
"1445940437","1979","5393",,,"97","19","2024","23","2024-W23","2024-06-03","2024-06-09","celkem","P"
"1445875832","7","5393","7700","400000610015000","97","19","2024","24","2024-W24","2024-06-10","2024-06-16","0-14","P"
"1445875833","61","5393","7700","410015610045000","97","19","2024","24","2024-W24","2024-06-10","2024-06-16","15-44","P"
"1445875834","266","5393","7700","410045610065000","97","19","2024","24","2024-W24","2024-06-10","2024-06-16","45-64","P"
"1445873124","400","5393","7700","410065610075000","97","19","2024","24","2024-W24","2024-06-10","2024-06-16","65-74","P"
"1445879086","643","5393","7700","410075610085000","97","19","2024","24","2024-W24","2024-06-10","2024-06-16","75-84","P"
"1445875831","546","5393","7700","410085799999000","97","19","2024","24","2024-W24","2024-06-10","2024-06-16","85 a více","P"
"1445940070","1923","5393",,,"97","19","2024","24","2024-W24","2024-06-10","2024-06-16","celkem","P"
"1445872460","11","5393","7700","400000610015000","97","19","2024","25","2024-W25","2024-06-17","2024-06-23","0-14","P"
"1445873129","75","5393","7700","410015610045000","97","19","2024","25","2024-W25","2024-06-17","2024-06-23","15-44","P"
"1445875222","291","5393","7700","410045610065000","97","19","2024","25","2024-W25","2024-06-17","2024-06-23","45-64","P"
"1445875223","436","5393","7700","410065610075000","97","19","2024","25","2024-W25","2024-06-17","2024-06-23","65-74","P"
"1445872461","715","5393","7700","410075610085000","97","19","2024","25","2024-W25","2024-06-17","2024-06-23","75-84","P"
"1445875221","616","5393","7700","410085799999000","97","19","2024","25","2024-W25","2024-06-17","2024-06-23","85 a více","P"
"1445940285","2144","5393",,,"97","19","2024","25","2024-W25","2024-06-17","2024-06-23","celkem","P"
"1445877014","6","5393","7700","400000610015000","97","19","2024","26","2024-W26","2024-06-24","2024-06-30","0-14","P"
"1445877015","58","5393","7700","410015610045000","97","19","2024","26","2024-W26","2024-06-24","2024-06-30","15-44","P"
"1445877016","273","5393","7700","410045610065000","97","19","2024","26","2024-W26","2024-06-24","2024-06-30","45-64","P"
"1445877017","431","5393","7700","410065610075000","97","19","2024","26","2024-W26","2024-06-24","2024-06-30","65-74","P"
"1445877018","728","5393","7700","410075610085000","97","19","2024","26","2024-W26","2024-06-24","2024-06-30","75-84","P"
"1445877013","578","5393","7700","410085799999000","97","19","2024","26","2024-W26","2024-06-24","2024-06-30","85 a více","P"
"1445941160","2074","5393",,,"97","19","2024","26","2024-W26","2024-06-24","2024-06-30","celkem","P"
"1445873641","8","5393","7700","400000610015000","97","19","2024","27","2024-W27","2024-07-01","2024-07-07","0-14","P"
"1445879087","72","5393","7700","410015610045000","97","19","2024","27","2024-W27","2024-07-01","2024-07-07","15-44","P"
"1445879434","254","5393","7700","410045610065000","97","19","2024","27","2024-W27","2024-07-01","2024-07-07","45-64","P"
"1445873642","427","5393","7700","410065610075000","97","19","2024","27","2024-W27","2024-07-01","2024-07-07","65-74","P"
"1445875348","624","5393","7700","410075610085000","97","19","2024","27","2024-W27","2024-07-01","2024-07-07","75-84","P"
"1445879433","534","5393","7700","410085799999000","97","19","2024","27","2024-W27","2024-07-01","2024-07-07","85 a více","P"
"1445941018","1919","5393",,,"97","19","2024","27","2024-W27","2024-07-01","2024-07-07","celkem","P"
"1445875779","7","5393","7700","400000610015000","97","19","2024","28","2024-W28","2024-07-08","2024-07-14","0-14","P"
"1445875780","67","5393","7700","410015610045000","97","19","2024","28","2024-W28","2024-07-08","2024-07-14","15-44","P"
"1445875781","261","5393","7700","410045610065000","97","19","2024","28","2024-W28","2024-07-08","2024-07-14","45-64","P"
"1445875782","458","5393","7700","410065610075000","97","19","2024","28","2024-W28","2024-07-08","2024-07-14","65-74","P"
"1445875783","697","5393","7700","410075610085000","97","19","2024","28","2024-W28","2024-07-08","2024-07-14","75-84","P"
"1445875778","623","5393","7700","410085799999000","97","19","2024","28","2024-W28","2024-07-08","2024-07-14","85 a více","P"
"1445940082","2113","5393",,,"97","19","2024","28","2024-W28","2024-07-08","2024-07-14","celkem","P"
"1445878197","9","5393","7700","400000610015000","97","19","2024","29","2024-W29","2024-07-15","2024-07-21","0-14","P"
"1445879607","54","5393","7700","410015610045000","97","19","2024","29","2024-W29","2024-07-15","2024-07-21","15-44","P"
"1445878198","235","5393","7700","410045610065000","97","19","2024","29","2024-W29","2024-07-15","2024-07-21","45-64","P"
"1445880267","439","5393","7700","410065610075000","97","19","2024","29","2024-W29","2024-07-15","2024-07-21","65-74","P"
"1445879608","678","5393","7700","410075610085000","97","19","2024","29","2024-W29","2024-07-15","2024-07-21","75-84","P"
"1445879078","558","5393","7700","410085799999000","97","19","2024","29","2024-W29","2024-07-15","2024-07-21","85 a více","P"
"1445940083","1973","5393",,,"97","19","2024","29","2024-W29","2024-07-15","2024-07-21","celkem","P"
"1445877664","7","5393","7700","400000610015000","97","19","2024","30","2024-W30","2024-07-22","2024-07-28","0-14","P"
"1445878257","49","5393","7700","410015610045000","97","19","2024","30","2024-W30","2024-07-22","2024-07-28","15-44","P"
"1445879090","265","5393","7700","410045610065000","97","19","2024","30","2024-W30","2024-07-22","2024-07-28","45-64","P"
"1445877157","449","5393","7700","410065610075000","97","19","2024","30","2024-W30","2024-07-22","2024-07-28","65-74","P"
"1445878258","720","5393","7700","410075610085000","97","19","2024","30","2024-W30","2024-07-22","2024-07-28","75-84","P"
"1445877663","593","5393","7700","410085799999000","97","19","2024","30","2024-W30","2024-07-22","2024-07-28","85 a více","P"
"1445940456","2083","5393",,,"97","19","2024","30","2024-W30","2024-07-22","2024-07-28","celkem","P"
"1445880083","8","5393","7700","400000610015000","97","19","2024","31","2024-W31","2024-07-29","2024-08-04","0-14","P"
"1445877208","70","5393","7700","410015610045000","97","19","2024","31","2024-W31","2024-07-29","2024-08-04","15-44","P"
"1445880084","275","5393","7700","410045610065000","97","19","2024","31","2024-W31","2024-07-29","2024-08-04","45-64","P"
"1445880085","448","5393","7700","410065610075000","97","19","2024","31","2024-W31","2024-07-29","2024-08-04","65-74","P"
"1445877209","704","5393","7700","410075610085000","97","19","2024","31","2024-W31","2024-07-29","2024-08-04","75-84","P"
"1445880082","590","5393","7700","410085799999000","97","19","2024","31","2024-W31","2024-07-29","2024-08-04","85 a více","P"
"1445941201","2095","5393",,,"97","19","2024","31","2024-W31","2024-07-29","2024-08-04","celkem","P"
"1445879091","7","5393","7700","400000610015000","97","19","2024","32","2024-W32","2024-08-05","2024-08-11","0-14","P"
"1445877835","65","5393","7700","410015610045000","97","19","2024","32","2024-W32","2024-08-05","2024-08-11","15-44","P"
"1445877032","272","5393","7700","410045610065000","97","19","2024","32","2024-W32","2024-08-05","2024-08-11","45-64","P"
"1445879092","417","5393","7700","410065610075000","97","19","2024","32","2024-W32","2024-08-05","2024-08-11","65-74","P"
"1445877033","663","5393","7700","410075610085000","97","19","2024","32","2024-W32","2024-08-05","2024-08-11","75-84","P"
"1445877031","576","5393","7700","410085799999000","97","19","2024","32","2024-W32","2024-08-05","2024-08-11","85 a více","P"
"1445940056","2000","5393",,,"97","19","2024","32","2024-W32","2024-08-05","2024-08-11","celkem","P"
"1445879462","5","5393","7700","400000610015000","97","19","2024","33","2024-W33","2024-08-12","2024-08-18","0-14","P"
"1445878428","76","5393","7700","410015610045000","97","19","2024","33","2024-W33","2024-08-12","2024-08-18","15-44","P"
"1445879463","253","5393","7700","410045610065000","97","19","2024","33","2024-W33","2024-08-12","2024-08-18","45-64","P"
"1445880050","430","5393","7700","410065610075000","97","19","2024","33","2024-W33","2024-08-12","2024-08-18","65-74","P"
"1445880051","719","5393","7700","410075610085000","97","19","2024","33","2024-W33","2024-08-12","2024-08-18","75-84","P"
"1445879461","631","5393","7700","410085799999000","97","19","2024","33","2024-W33","2024-08-12","2024-08-18","85 a více","P"
"1445940877","2114","5393",,,"97","19","2024","33","2024-W33","2024-08-12","2024-08-18","celkem","P"
"1445875990","3","5393","7700","400000610015000","97","19","2024","34","2024-W34","2024-08-19","2024-08-25","0-14","P"
"1445872365","54","5393","7700","410015610045000","97","19","2024","34","2024-W34","2024-08-19","2024-08-25","15-44","P"
"1445879093","257","5393","7700","410045610065000","97","19","2024","34","2024-W34","2024-08-19","2024-08-25","45-64","P"
"1445872366","412","5393","7700","410065610075000","97","19","2024","34","2024-W34","2024-08-19","2024-08-25","65-74","P"
"1445875991","676","5393","7700","410075610085000","97","19","2024","34","2024-W34","2024-08-19","2024-08-25","75-84","P"
"1445872364","563","5393","7700","410085799999000","97","19","2024","34","2024-W34","2024-08-19","2024-08-25","85 a více","P"
"1445940555","1965","5393",,,"97","19","2024","34","2024-W34","2024-08-19","2024-08-25","celkem","P"
"1445871757","4","5393","7700","400000610015000","97","19","2024","35","2024-W35","2024-08-26","2024-09-01","0-14","P"
"1445871758","56","5393","7700","410015610045000","97","19","2024","35","2024-W35","2024-08-26","2024-09-01","15-44","P"
"1445879094","260","5393","7700","410045610065000","97","19","2024","35","2024-W35","2024-08-26","2024-09-01","45-64","P"
"1445871759","431","5393","7700","410065610075000","97","19","2024","35","2024-W35","2024-08-26","2024-09-01","65-74","P"
"1445871760","747","5393","7700","410075610085000","97","19","2024","35","2024-W35","2024-08-26","2024-09-01","75-84","P"
"1445871756","588","5393","7700","410085799999000","97","19","2024","35","2024-W35","2024-08-26","2024-09-01","85 a více","P"
"1445940995","2086","5393",,,"97","19","2024","35","2024-W35","2024-08-26","2024-09-01","celkem","P"
"1445873535","6","5393","7700","400000610015000","97","19","2024","36","2024-W36","2024-09-02","2024-09-08","0-14","P"
"1445877188","51","5393","7700","410015610045000","97","19","2024","36","2024-W36","2024-09-02","2024-09-08","15-44","P"
"1445874113","236","5393","7700","410045610065000","97","19","2024","36","2024-W36","2024-09-02","2024-09-08","45-64","P"
"1445874114","458","5393","7700","410065610075000","97","19","2024","36","2024-W36","2024-09-02","2024-09-08","65-74","P"
"1445877189","715","5393","7700","410075610085000","97","19","2024","36","2024-W36","2024-09-02","2024-09-08","75-84","P"
"1445873534","658","5393","7700","410085799999000","97","19","2024","36","2024-W36","2024-09-02","2024-09-08","85 a více","P"
"1445940054","2124","5393",,,"97","19","2024","36","2024-W36","2024-09-02","2024-09-08","celkem","P"
"1445878379","3","5393","7700","400000610015000","97","19","2024","37","2024-W37","2024-09-09","2024-09-15","0-14","P"
"1445879682","62","5393","7700","410015610045000","97","19","2024","37","2024-W37","2024-09-09","2024-09-15","15-44","P"
"1445875862","266","5393","7700","410045610065000","97","19","2024","37","2024-W37","2024-09-09","2024-09-15","45-64","P"
"1445875863","445","5393","7700","410065610075000","97","19","2024","37","2024-W37","2024-09-09","2024-09-15","65-74","P"
"1445875864","691","5393","7700","410075610085000","97","19","2024","37","2024-W37","2024-09-09","2024-09-15","75-84","P"
"1445875861","583","5393","7700","410085799999000","97","19","2024","37","2024-W37","2024-09-09","2024-09-15","85 a více","P"
"1445941176","2050","5393",,,"97","19","2024","37","2024-W37","2024-09-09","2024-09-15","celkem","P"
"1445877812","7","5393","7700","400000610015000","97","19","2024","38","2024-W38","2024-09-16","2024-09-22","0-14","P"
"1445878274","64","5393","7700","410015610045000","97","19","2024","38","2024-W38","2024-09-16","2024-09-22","15-44","P"
"1445878385","280","5393","7700","410045610065000","97","19","2024","38","2024-W38","2024-09-16","2024-09-22","45-64","P"
"1445877813","432","5393","7700","410065610075000","97","19","2024","38","2024-W38","2024-09-16","2024-09-22","65-74","P"
"1445878275","724","5393","7700","410075610085000","97","19","2024","38","2024-W38","2024-09-16","2024-09-22","75-84","P"
"1445878273","617","5393","7700","410085799999000","97","19","2024","38","2024-W38","2024-09-16","2024-09-22","85 a více","P"
"1445941026","2124","5393",,,"97","19","2024","38","2024-W38","2024-09-16","2024-09-22","celkem","P"
"1445880091","7","5393","7700","400000610015000","97","19","2024","39","2024-W39","2024-09-23","2024-09-29","0-14","P"
"1445880092","61","5393","7700","410015610045000","97","19","2024","39","2024-W39","2024-09-23","2024-09-29","15-44","P"
"1445880093","278","5393","7700","410045610065000","97","19","2024","39","2024-W39","2024-09-23","2024-09-29","45-64","P"
"1445880094","459","5393","7700","410065610075000","97","19","2024","39","2024-W39","2024-09-23","2024-09-29","65-74","P"
"1445880095","717","5393","7700","410075610085000","97","19","2024","39","2024-W39","2024-09-23","2024-09-29","75-84","P"
"1445879683","642","5393","7700","410085799999000","97","19","2024","39","2024-W39","2024-09-23","2024-09-29","85 a více","P"
"1445940242","2164","5393",,,"97","19","2024","39","2024-W39","2024-09-23","2024-09-29","celkem","P"
"1445879017","4","5393","7700","400000610015000","97","19","2024","40","2024-W40","2024-09-30","2024-10-06","0-14","P"
"1445880105","62","5393","7700","410015610045000","97","19","2024","40","2024-W40","2024-09-30","2024-10-06","15-44","P"
"1445879684","298","5393","7700","410045610065000","97","19","2024","40","2024-W40","2024-09-30","2024-10-06","45-64","P"
"1445880106","449","5393","7700","410065610075000","97","19","2024","40","2024-W40","2024-09-30","2024-10-06","65-74","P"
